208	アザラシ	/data/img_animal/ミナミゾウアザラシ.jpg	/data/sound_baby_animal/アザラシ.mp3
209	コウモリ	/data/img_animal/メキシコオヒキコウモリ.jpg	/data/sound_baby_animal/コウモリ.mp3
210	モルモット	/data/img_animal/モルモット.jpg	/data/sound_baby_animal/モルモット.mp3
211	ヤギ	/data/img_animal/ヤギ.jpg	/data/sound_baby_animal/ヤギ.mp3
212	ラッコ	/data/img_animal/ラッコ.jpg	/data/sound_baby_animal/ラッコ.mp3
213	ロバ	/data/img_animal/ロバ.jpg	/data/sound_baby_animal/ロバ.mp3
214	アメーバ	/data/img_animal/アメーバ.jpg	/data/sound_baby_animal/アメーバ.mp3
215	ゾウリムシ	/data/img_animal/ゾウリムシ.jpg	/data/sound_baby_animal/ゾウリムシ.mp3
216	ミドリムシ	/data/img_animal/ミドリムシ.jpg	/data/sound_baby_animal/ミドリムシ.mp3
217	ウミガメ	/data/img_animal/アオウミガメ.jpg	/data/sound_baby_animal/ウミガメ.mp3
218	蛇	/data/img_animal/アミメニシキヘビ.jpg	/data/sound_baby_animal/蛇.mp3
219	亀	/data/img_animal/アルダブラゾウガメ.jpg	/data/sound_baby_animal/亀.mp3
220	ワニ	/data/img_animal/イリエワニ.jpg	/data/sound_baby_animal/ワニ.mp3
221	カメレオン	/data/img_animal/エボシカメレオン.jpg	/data/sound_baby_animal/カメレオン.mp3
222	エリマキトカゲ	/data/img_animal/エリマキトカゲ.jpg	/data/sound_baby_animal/エリマキトカゲ.mp3
223	トカゲ	/data/img_animal/オオヨロイトカゲ.jpg	/data/sound_baby_animal/トカゲ.mp3
224	キングコブラ	/data/img_animal/キングコブラ.jpg	/data/sound_baby_animal/キングコブラ.mp3
